gene,highly_variable,means,dispersions,dispersions_norm,highly_variable_nbatches,highly_variable_intersection
GSDMB,True,0.11833013481365627,2.012186145874056,1.2011873,2,True
GSTA2,True,0.0457195023378614,2.4339726423247683,2.676046,2,True
GSTA4,True,1.085368967318652,2.089722580367876,1.010738,2,True
GUCY1A2,True,0.348851802305405,1.954633643096762,1.2637128,2,True
GUCY2C,True,0.19984890082344808,2.118310567699024,1.5650605,2,True
GULP1,True,0.5071785578816668,1.9508047135593463,1.2468804,2,True
HABP2,True,0.31558817459945054,2.0596462437444565,1.7606175,2,True
HADH,True,0.6589823039605198,2.1831737474218995,2.4380317,2,True
HADHB,True,0.7852143140831388,1.992072097304395,1.1993691,2,True
HAPLN1,True,0.03983361816713592,2.20703573007558,1.8564365,2,True
HAVCR2,True,0.002843762751851141,2.134555144309708,1.6039845,2,True
HECTD2,True,0.17413208416361034,1.9863374915758794,1.1026108,2,True
HECTD3,True,0.24050055741918755,2.002930556057307,1.1609546,2,True
HEPACAM2,True,1.3628875644711873,2.211326854373402,1.2749294,2,True
HES1,True,0.7070740740142123,2.474063744062136,3.5773437,2,True
HES6,True,1.3092017899952364,2.469218887893984,2.5033627,2,True
HEY1,True,0.35249659019796253,2.558317232781942,4.258645,2,True
HIST1H4C,True,1.0333087499493314,2.6340736692496267,3.742276,2,True
HK2,True,0.10403382979719214,2.0182539303019507,1.2195851,2,True
HLA-DQA2,True,0.1825690716573847,2.2855414971312644,2.146312,2,True
HMGA2,True,0.7419384457785767,2.2512544910860823,2.3330936,2,True
HMGB2,True,0.551093233912534,2.5611683720386407,5.26328,2,True
HMGCS2,True,0.1780619775323254,2.339248338102965,2.3152678,2,True
HOXA3,True,0.22334187329546504,1.9401745941548878,0.95343417,2,True
HOXA5,True,0.04709515969607145,2.050335391799577,1.3232642,2,True
HOXB2,True,0.5887029161358838,2.30979040680025,3.2809591,2,True
HOXB4,True,0.013977050519513782,2.0373788605522667,1.2732358,2,True
HOXB8,True,0.010053555692548378,2.116002773746953,1.5714556,2,True
HR,True,0.08760850229141917,2.074571492090979,1.4247742,2,True
HRASLS,True,0.08294363723028898,1.9709435521596312,1.0506244,2,True
HS3ST1,True,0.14658847241960274,1.9623937388876729,1.0247362,2,True
HS3ST2,True,0.0017689387280275723,1.9668018818670672,1.0365058,2,True
HS6ST2,True,0.054704173770856734,1.994620720985866,1.139789,2,True
HSF2BP,True,0.03131783392561672,2.1094499385152607,1.5299019,2,True
HSPA12A,True,0.5711021626587487,2.3078355298171407,3.2528417,2,True
HSPA1A,True,0.6174363852262146,2.3044370439851427,3.1980689,2,True
HSPA1B,True,0.3402767850939522,2.0140099732963934,1.6640102,2,True
HSPA6,True,0.017168494586563623,4.488882609066231,9.617223,2,True
HSPB1,True,0.8271219152498774,2.238726383561627,2.2079363,2,True
HSPB8,True,0.1624443185901095,1.9661904808346504,1.0449847,2,True
HSPG2,True,0.5022034177683239,1.9955334313324036,1.3725374,2,True
HTATSF1,True,1.1757859384677354,2.154745776874944,1.0927087,2,True
HTR1D,True,0.006443783478206044,1.9835285866015853,1.0948204,2,True
HTRA1,True,0.08378001647906325,1.9412133007592445,0.95216405,2,True
IAPP,True,0.013356474566010423,2.1512164765068817,1.6633135,2,True
ICOS,True,0.0024117485073122088,2.1416015332118334,1.634556,2,True
ID1,True,1.2315863930908093,2.896732211002588,4.4456015,2,True
ID2,True,0.9947532160469402,2.2810459366934213,2.096046,2,True
ID3,True,1.0456260792785959,2.9290473106996897,4.814552,2,True
ID4,True,1.1229370959898095,2.225240057844549,1.4369503,2,True
IFI6,True,0.4442503856487281,2.213339130711482,3.0242603,2,True
IGDCC3,True,1.5372919645207008,2.2098883141314367,1.2154936,2,True
IGDCC4,True,0.16067244906913628,2.2874717607729043,2.139635,2,True
IGF2,True,4.017569202629481,4.268720551385038,1.2813141,2,True
IGFBP3,True,0.8325022018675108,2.6219126887993562,4.609592,2,True
IGFBP5,True,2.4087309339121656,3.298875301475611,2.8487067,2,True
IGFBPL1,True,0.1350335999731637,2.0012232090457536,1.1662465,2,True
IGFN1,True,0.27299132061737597,2.1646294808050923,2.4091134,2,True
IGSF1,True,0.31430117997991847,2.127545868217379,2.4278278,2,True
IL15RA,True,0.009119043825773688,1.9904948897948431,1.1203147,2,True
IL32,True,0.08737511217769472,2.0851110117734617,1.4309936,2,True
IMPG1,True,0.019485661643880197,2.302644747661055,2.1858938,2,True
INA,True,0.7835360095201274,2.071988503027712,1.7143171,2,True
ING4,True,0.29483376743959155,1.9132255638896627,0.98408234,2,True
INHBB,True,0.6072019606926745,2.008999913433389,1.2980548,2,True
INO80C,True,0.435010768956026,1.957786349493231,1.2995983,2,True
INPP5D,True,0.034831604205564914,2.0550665153522996,1.3549393,2,True
INS,True,3.2534154131820916,4.914758432669247,3.2622187,2,True
IPO8,True,0.4057229971258206,1.9337094438332474,1.121679,2,True
IRS2,True,0.5797642816302802,1.9802460133624034,1.1206353,2,True
IRX2,True,0.9596088436834105,2.387318284313476,2.6220028,2,True
IRX3,True,0.24543731032597152,2.1500968217664544,1.660197,2,True
IRX5,True,0.10261715203215621,1.9469213963732956,0.9718373,2,True
ISL1,True,0.9652098917188476,2.7141103918424427,4.180501,2,True
ITGA6,True,0.4198219448625532,2.128223177786178,2.4545455,2,True
ITGB8,True,0.3125377172651964,1.920844496999133,1.0362289,2,True
ITIH2,True,0.08690318640322023,2.2982722052758606,2.1818378,2,True
ITM2A,True,0.24785988489071523,2.44334443642133,2.6708386,2,True
ITPRIP,True,0.18911220026118777,2.0653938298784476,1.3817147,2,True
JADE1,True,0.5625000704762672,2.045206950287346,1.5321205,2,True
JAG1,True,0.5430309096625561,2.2451004804484045,3.083606,2,True
JUN,True,1.1175386056780552,2.148724405067761,1.2600814,2,True
KATNAL1,True,0.4491654244374641,1.9283632819149925,1.0811398,2,True
KCNMB1,True,0.061597938471998445,2.230794763015795,1.9633136,2,True
KCTD12,True,0.89487785443525,2.187437399533818,1.6662532,2,True
KCTD16,True,0.29494078828902504,2.019886223370481,1.7092438,2,True
KIAA0391,True,0.3472138747112135,1.9701775463547264,1.368403,2,True
KIAA1644,True,0.10195918703879614,2.007096137901049,1.185451,2,True
KIF14,True,0.055101987286594614,2.169605351627646,1.7244496,2,True
KIF15,True,0.050738631956338764,2.006918135768898,1.1838889,2,True
KIF19,True,0.7488055778622125,1.9821177006884518,1.1250844,2,True
KIF20A,True,0.08725019942992547,1.9528482973186398,0.9994575,2,True
KIF21B,True,0.35328465020775746,2.059506142944077,1.9994376,2,True
KIF2C,True,0.0800986649199352,1.966283291776267,1.0429014,2,True
KIF5C,True,1.4148776982142839,2.254669214276424,1.3875054,2,True
KIFAP3,True,0.7020351282857673,1.9657464115790664,1.0197159,2,True
KIT,True,0.2749140396805597,2.093598783926088,2.1110609,2,True
KITLG,True,0.036030157517573616,1.9474800994212864,0.98048806,2,True
KLHL13,True,0.16725795641778074,2.0064597481386954,1.1712651,2,True
KLK12,True,0.22996691974235223,2.212388580303516,1.874317,2,True
KRT18,True,0.5918960076718933,1.9721648893534074,1.057957,2,True
KRTAP9-4,True,0.008022514542362044,2.541829174347539,3.0014405,2,True
L1TD1,True,0.14149640020479598,2.036394262504534,1.2751796,2,True
LAMA1,True,0.43960096645647984,2.0171835769746473,1.7107134,2,True
LAMP5,True,0.004996082017816828,1.9702085588866907,1.0499897,2,True
LAPTM4B,True,1.905568774965627,2.7327610196908916,2.271463,2,True
LATS2,True,0.08184665759807619,1.9953755125027248,1.1456665,2,True
LDB2,True,0.1536339762122208,2.192969336891503,1.8125806,2,True
LDHA,True,1.1129465951738213,2.2158649459961524,1.6018093,2,True
LDLRAP1,True,1.1034227847748732,2.1061097020758113,1.0463557,2,True
LEFTY1,True,0.27708304709649434,2.3728197954607277,3.371662,2,True
LEFTY2,True,0.07364991130476847,2.5044373476990787,2.8766656,2,True
LEPR,True,0.015576529980677954,2.1021848754843386,1.5003729,2,True
LGI2,True,0.09715697626559072,1.9866292309275757,1.104942,2,True
LHX1,True,0.29839574659805523,2.0585880741955123,1.9954556,2,True
LIN28A,True,0.26651624061570944,2.036056299310281,1.2823309,2,True
LIN9,True,0.09344978221456207,2.0475667107303037,1.309002,2,True
LIX1L,True,0.3328031341202546,1.9707339648193711,1.3924819,2,True
LMO3,True,0.542525776733868,2.0203556285873594,1.5621599,2,True
LMO4,True,0.4673839900597086,2.0453211377303973,1.8930306,2,True
LMO7,True,0.11853071170540472,1.9434594993473806,0.9613877,2,True
LONRF1,True,0.30379371791792265,1.9529763440930084,1.2452203,2,True
LOXL4,True,0.24829761709869702,2.334970556294936,2.3128078,2,True
LPAR6,True,0.3495102346805944,2.0580310780091438,2.0034268,2,True
LPXN,True,0.0722177350119532,2.062525863216914,1.3806973,2,True
LRAT,True,0.3509092338632104,2.2297941947433686,3.2025306,2,True
LRP12,True,0.5600196448367498,1.950867239608344,0.9242023,2,True
LRRC31,True,0.007933994271734223,2.001477002634012,1.168357,2,True
LRRC3B,True,0.03873955747531668,2.0590655059833645,1.3597692,2,True
LRRC8A,True,0.5038083731706882,1.9868081250977965,1.50705,2,True
LRRTM1,True,0.34010091045502744,1.9554469445171687,1.2842798,2,True
LURAP1L,True,0.07141095348810352,1.9642408721729092,1.0373129,2,True
LY6G5C,True,0.04112904009056935,2.2146673925120224,1.8879552,2,True
LYAR,True,0.23323688549541885,1.9243065025632151,0.89741385,2,True
LYPD1,True,0.2135532906846449,2.009911253783048,1.1914006,2,True
LYZ,True,0.36119773393603494,2.6756818066515926,6.2382216,2,True
MACROD2,True,0.21996229709253948,2.3076898280622578,2.2120721,2,True
MAFB,True,2.5845170025452697,3.0281393992029493,1.863428,2,True
MAL,True,0.015413989646546555,2.2727703808211253,2.0534987,2,True
MAML3,True,0.7608385698024962,1.94737180886919,0.899533,2,True
MARCH1,True,0.05640397699034666,2.097676446489997,1.5053655,2,True
MAT1A,True,0.002055570934541324,2.1091361116179446,1.532889,2,True
MAT2B,True,0.44821899150066113,1.9442391091698192,1.1857482,2,True
MATN2,True,0.4256837963057443,2.026082518096319,1.7490913,2,True
MBTPS2,True,0.49896700320043375,1.9698100326070533,1.3842233,2,True
MCM2,True,0.663283132999721,1.9850133990929024,1.1519337,2,True
MCM5,True,0.2608516135163991,1.9609240284230638,1.1513474,2,True
MEIS2,True,0.6324125518730116,2.1401501286357227,2.1667054,2,True
MELK,True,0.056727554146431075,2.151861783303809,1.6854694,2,True
MEST,True,1.719468769143037,2.7572496645199034,1.5488158,2,True
METTL21B,True,0.04004982612954809,2.188503304123446,1.7937483,2,True
MFAP2,True,0.606542487822173,1.9736716421907947,1.0708302,2,True
MFAP4,True,0.6448708229514758,2.461397286870673,4.2629185,2,True
MGLL,True,0.14024408260663618,2.3369946907821504,2.2938828,2,True
MGST1,True,0.6268244054170864,2.1540411074810555,2.2421703,2,True
MIAT,True,1.8035104013707022,2.9988126122886136,1.6841614,2,True
MICAL2,True,0.12770934258008207,2.047586275002901,1.3105637,2,True
MICAL3,True,0.09578145924637771,1.9563330548827467,1.0107739,2,True
MID1IP1,True,1.435090672480897,2.2396012579141145,1.3231186,2,True
MINDY4B,True,0.009547128962777483,2.126960934987937,1.5708139,2,True
MIR130B,True,0.0074144916189205975,2.092272666120167,1.4692574,2,True
MKI67,True,0.11324170023593808,2.0293950279753874,1.265543,2,True
MME,True,0.24968660638784929,2.2536222448929992,2.0111227,2,True
MMP2,True,0.16207289120760016,1.9872462167696643,1.1130551,2,True
MN1,True,0.08320709143868416,2.0578484161218915,1.3458664,2,True
MOB3B,True,0.19698977164375292,2.122924709134458,1.5906572,2,True
MOCS1,True,0.17731761589445555,1.9525172129040942,0.9911762,2,True
MRPL30,True,0.448740008779269,1.9066863431112724,0.93203527,2,True
MT1E,True,0.021001979144336512,1.9951213049451675,1.1407115,2,True
MT1G,True,0.05025051055239234,2.6865689290371444,3.507557,2,True
MTRR,True,0.26263456773939753,2.0108715576074516,1.1921363,2,True
MTTP,True,0.525863988357782,2.4323978359363743,4.3754973,2,True
MTURN,True,0.42869755959440864,2.000603867725664,1.577192,2,True
MUC15,True,0.16250606841941878,2.028001539594635,1.2394458,2,True
MXI1,True,0.5150703679189401,1.9921088744988822,1.5447112,2,True
MXRA8,True,0.12550422009133622,1.95940376159056,1.0169784,2,True
MYCL,True,0.40196248608754626,1.9482306721901912,1.2211769,2,True
MYCN,True,0.44233937249754873,2.014121371755783,1.6831187,2,True
MYL7,True,0.02506965781711283,2.1261125956106794,1.5709087,2,True
MYLIP,True,0.432585591901094,2.028114001476691,1.7548217,2,True
MYLK,True,0.011177365722003875,2.2925901800591264,2.1383064,2,True
MYOCD,True,0.2821799527042134,2.479092254151705,3.856958,2,True
MYRF,True,0.48814529390727945,1.942269238597135,1.1758537,2,True
MYRIP,True,0.006954195717741673,2.462364630221332,2.7170887,2,True
MZB1,True,0.00301113034995476,2.065001772657058,1.3813505,2,True
NAV2,True,0.5312504565932308,1.9434395106871918,1.1909933,2,True
NCAPD2,True,0.3972249256167445,1.9498330118938871,1.2245783,2,True
NDRG1,True,0.21019504251592108,2.070481649510448,1.4132215,2,True
NDST3,True,0.24208835876100962,1.9764321426155764,1.0779114,2,True
NECAP1,True,0.6187501233620035,2.010832329737008,1.314024,2,True
NEFL,True,0.12683815944169002,2.0583459353370737,1.3512346,2,True
NEFM,True,0.5404054984780795,2.809083029737567,6.798612,2,True
NEK2,True,0.1027014211103906,2.041847439452619,1.3109939,2,True
NELL1,True,0.16550533431651734,2.0683296128551527,1.3830876,2,True
NELL2,True,0.28410559576222516,1.9700040166840662,1.3644559,2,True
NES,True,0.26610791176211746,2.0109788563360533,1.4265335,2,True
NETO2,True,0.4987921109497254,1.9583373953940377,1.286281,2,True
NEURL1B,True,0.6565734959998526,1.9825825779106299,1.1281507,2,True
NEUROD4,True,0.10804341046422777,1.9403161295406859,0.95206136,2,True
NEUROG1,True,0.01762135602137741,2.0715539390585156,1.3883653,2,True
NEUROG3,True,1.9014355125717946,2.8456980488395116,1.3838536,2,True
NFE2L3,True,0.4441214955972193,2.0323075894739318,1.7991666,2,True
NFIL3,True,0.07249607383746545,2.0380375926443106,1.2880164,2,True
NFKB1,True,0.8471458507957067,2.0675909211636316,1.3935055,2,True
NHLH1,True,0.08268907650551131,2.1606320496309332,1.7100617,2,True
NHLH2,True,0.024544565607932597,2.0323047655881084,1.2771486,2,True
NKAIN2,True,0.023729819347375343,1.9777302351393722,1.0857075,2,True
NKX3-2,True,0.025345402008642534,2.4108624743384715,2.5711284,2,True
NKX6-2,True,0.05248982620821012,1.9466562730738977,0.974237,2,True
NKX6-3,True,0.19707069599117705,2.617614189800006,3.2629106,2,True
NNMT,True,0.040796768154497925,1.9924117214991388,1.1353605,2,True
NOL4L,True,0.5122976648911984,1.9871411508917,1.5031666,2,True
NOS2,True,0.00766750046106593,2.2556770732526226,2.033232,2,True
NOTCH1,True,0.46284873292756934,1.9416521473876678,1.1722203,2,True
NOV,True,0.0635439817205886,2.05126370778993,1.3432226,2,True
NOVA2,True,0.5236305790467332,2.101134441591634,2.0695176,2,True
NPHP3,True,0.21801317201627815,1.928919438394829,0.9113657,2,True
NPTX1,True,0.21465211734488288,2.4084770032676888,2.5503829,2,True
NPTX2,True,0.3829998792697368,2.147124974768364,2.5660915,2,True
NPY,True,0.2755461130933233,3.4392480624556665,9.229325,2,True
NPY5R,True,0.012679620522549964,1.9537694985481315,0.9974449,2,True
NR2F1,True,0.34563697502584606,2.1431748280061655,2.5668838,2,True
NR3C1,True,0.9011410209496238,2.2854799754916475,2.1208754,2,True
NREP,True,2.66452065461456,3.1793471102908546,2.1444337,2,True
NRG3,True,0.04370051743652062,2.1053121837598705,1.5201817,2,True
NRN1,True,0.026103855070458454,2.1880967163354317,1.8227448,2,True
NRP2,True,0.10152125277253735,1.9729454305544691,1.0634539,2,True
NSMCE1,True,0.27826476357682073,1.963995493570361,1.1769013,2,True
NT5E,True,0.04975624589527173,2.071234020258495,1.405703,2,True
NTF3,True,0.04218376727572909,2.1163421291232103,1.5612209,2,True
NTN4,True,0.04289376458870414,2.0791180026361458,1.4183283,2,True
NTS,True,0.15673721030181859,2.9574141471482323,4.407705,2,True
NUSAP1,True,0.14389353438825409,2.033586556111786,1.2713946,2,True
NWD2,True,0.006060818721324894,2.3259300059919155,2.2426262,2,True
OAT,True,0.5723574333617272,1.9713489914333215,1.0564907,2,True
OCA2,True,0.22164463271440005,2.035835574737807,1.2796828,2,True
OGFRL1,True,0.1718072726138214,2.0310780676386937,1.2676309,2,True
OLFML2B,True,0.5727838093753728,2.489757243503538,4.6656613,2,True
ONECUT3,True,0.12045831803370022,2.096673639331161,1.4843076,2,True
OPRK1,True,0.18953643653634566,2.1151966778046267,1.5477359,2,True
OR51E2,True,0.009879192810814737,2.2569745583489476,2.0269587,2,True
OSMR,True,0.002277484471183271,1.9995785149968137,1.1460826,2,True
OSR1,True,0.13070684306884178,1.955746655895354,1.0061072,2,True
OSR2,True,0.22262445654993573,2.272473187417063,2.0890965,2,True
PAK3,True,0.968024343695487,2.1696267013593182,1.5630429,2,True
PAM,True,1.2199942038612899,2.310367015262257,1.8119062,2,True
PANK1,True,0.27394416137008337,1.9638250426821378,1.1259615,2,True
PAPPA2,True,0.1724325674487719,2.067709203705062,1.3889259,2,True
PAQR8,True,0.32370913850368616,1.9012489774766606,0.89614254,2,True
PARP16,True,0.16501498388241037,1.9702306156679552,1.0491322,2,True
PARPBP,True,0.05186468866619526,2.07005270491593,1.4079075,2,True
PATL1,True,0.4420533246364986,2.017726722037956,1.7175134,2,True
PAX4,True,1.522816977323067,2.4114628794290756,2.1220345,2,True
PAX6,True,1.0957830088132459,2.1755286551955315,1.4106026,2,True
PBK,True,0.05695997837611855,2.0426796902388054,1.3109415,2,True
PBX3,True,0.5374402001546956,2.008020669620401,1.4774354,2,True
PCDH17,True,0.8819452919843249,2.1046034666840545,1.2622426,2,True
PCDH19,True,0.1029098819624288,2.126940798762882,1.575481,2,True
PCDH7,True,0.3731058173098133,2.240473586394404,3.2588634,2,True
PCDH9,True,0.7004913765049119,2.5503655248863373,4.8482466,2,True
PCDHB13,True,0.049609572923711785,2.058290422574033,1.3687296,2,True
PCDHB15,True,0.11825849702237777,2.1157794144445647,1.5493594,2,True
PCLAF,True,0.259055617194783,2.2481573835610345,2.6476169,2,True
PCNA,True,0.5986190591745333,2.0834713864958845,1.9597392,2,True
PCP4,True,0.3778139607771196,2.4613171914344623,4.749981,2,True
PCSK1,True,0.9153221544157628,2.131073305604078,1.3948848,2,True
PCSK2,True,1.4565727495290477,2.4914259209834078,2.4831648,2,True
PDCD6,True,1.3127508601766138,2.187086708658323,1.2770598,2,True
PDE2A,True,0.3431330647160814,1.956115187754221,1.284737,2,True
PDE3A,True,0.1884869877998696,2.083945347836577,1.4413997,2,True
PDGFA,True,0.6520563195991861,2.0218545732989592,1.3832244,2,True
PDK4,True,0.5148590824929697,2.19349318693704,2.7606983,2,True
PDLIM1,True,0.578836448121151,2.183839910280165,2.4495704,2,True
PDLIM5,True,0.4994566185658722,2.0280927251304264,1.7669327,2,True
PEAK1,True,0.2776838377650785,2.125226668142445,2.155072,2,True
PEG10,True,1.3300986491248774,2.8469627384399954,4.197516,2,True
PEX11B,True,0.3076093442916873,1.932411605307922,1.1180301,2,True
PEX19,True,0.5215350553332156,1.97958362512693,1.444931,2,True
PFAS,True,0.3194200204003356,1.900246954950417,0.89159316,2,True
PFKFB3,True,0.3959010218468466,1.9164790542808499,1.003545,2,True
PGA5,True,0.3876292790266849,3.1390980017208165,9.499405,2,True
PGAP1,True,0.704527028577409,1.9534907561413082,0.9420916,2,True
PHEX,True,0.033341874760022344,2.035560392297885,1.273354,2,True
PHF21B,True,0.1470659687900929,1.9644741123149982,1.0404505,2,True
PHGDH,True,0.8238316337582485,2.0088635753492325,0.9972442,2,True
PHLDA1,True,0.7261887089890546,2.223090151613418,2.700221,2,True
PHOX2A,True,0.3190651501434887,2.6820321052879263,6.314544,2,True
PHOX2B,True,0.06805713031373548,2.5790889219079434,3.1329694,2,True
PIEZO2,True,0.03159381789067657,1.9898503154715157,1.1219383,2,True
